Date,Close,High,Low,Open,Volume,Daily_Return,SMA_20,SMA_50,Rolling_Std,Bollinger_Upper,Bollinger_Lower
,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,
2024-02-15,182.03408813476562,182.65783644316613,179.5490203671251,181.72716915991907,65434500,-0.0015749120148261797,187.05986785888672,,3.5509968116681985,194.16186148222312,179.95787423555032
2024-02-16,180.49948120117188,183.0142649801448,179.86583763061847,181.59845842120637,49752500,-0.00843032724979309,186.6140449523926,,3.7912255191965696,194.19649599078573,179.03159391399944
2024-02-20,179.7569580078125,180.6183133605895,178.2124525032785,179.98466968931257,53665600,-0.004113713726034529,186.01590118408203,,3.8858005638507644,193.78750231178356,178.2443000563805
2024-02-21,180.5093994140625,181.0737309260645,178.86588113831095,180.13316833455778,41371400,0.0041858819518814094,185.3916015625,,3.7042134324936327,192.80002842748726,177.98317469751274
2024-02-22,182.53904724121094,183.12319953047427,180.64802661628633,181.6578862880503,52292200,0.011244000776340357,184.90240325927735,,3.3717795061281746,191.6459622715337,178.158844247021
2024-02-23,180.70741271972656,183.20237592421455,180.42028422645075,183.17267506039363,45119700,-0.010034206648750654,184.33793869018555,,3.0513627664049494,190.44066422299545,178.23521315737565
2024-02-26,179.3609161376953,180.9450175834942,178.85597124394113,180.43019254491847,40867400,-0.007451252617509563,183.79266967773438,,2.907200158798208,189.6070699953308,177.97826936013797
2024-02-27,180.8163299560547,182.09351248592515,177.77681047698752,179.30152539649055,54318900,0.008114442375183106,183.3542854309082,,2.6363825523767903,188.62705053566177,178.08152032615462
2024-02-28,179.61831665039062,181.30143093346823,178.34113428414614,180.69748823755316,48953900,-0.006625581361789701,183.03843612670897,,2.688771418089868,188.41597896288872,177.66089329052923
2024-02-29,178.95498657226562,180.75691955299587,177.74710108364005,179.4698267249393,136682600,-0.003692997966438516,182.8693817138672,,2.8374377249580225,188.54425716378324,177.19450626395115
2024-03-01,177.87582397460938,178.7371792855814,175.61846756104012,177.76691576574171,73563100,-0.00603035779179284,182.5247459411621,,3.0080886270028584,188.54092319516784,176.50856868715638
2024-03-04,173.36109924316406,175.14321147352493,172.06409607852763,174.4006596751229,81510100,-0.025381328561490002,182.0043083190918,,3.6195984997925805,189.24350531867697,174.76511131950662
2024-03-05,168.4305419921875,170.33147275577412,167.93550746706842,169.0641855800497,95132400,-0.028440966701882453,181.14686813354493,,4.620836898787158,190.38854193111925,171.9051943359706
2024-03-06,167.44046020507812,169.53941670485264,167.00482743895031,169.36119643359416,68587700,-0.005878279410602927,180.15983047485352,,5.319566505025955,190.79896348490544,169.5206974648016
2024-03-07,167.32164001464844,169.03445493979737,166.81671032658778,167.47014430312151,71765100,-0.0007096265161010695,179.16141204833986,,5.7660571045242754,190.6935262573884,167.6292978392913
2024-03-08,169.03448486328125,171.9749911536114,167.26226790901475,167.32166963491963,76267000,0.010236839947796783,178.30252685546876,,5.937341258409108,190.17720937228697,166.42784433865054
2024-03-11,171.03443908691406,172.6482565736913,170.34139373001014,171.2225546353428,60139500,0.011831634386618939,177.50552215576172,,5.779753596846971,189.06502934945567,165.94601496206778
2024-03-12,171.5096893310547,172.30174774042325,169.3117344210043,171.43048197939208,59825400,0.002778681572423558,176.81643524169922,,5.62203537382386,188.06050598934695,165.5723644940515
2024-03-13,169.43052673339844,171.4700666239107,169.06419090034882,171.05423942259554,52488700,-0.012122712167258243,176.1278434753418,181.81824493408203,5.642072985448449,187.4119894462387,164.8436975044449
2024-03-14,171.28195190429688,172.57893998999515,170.34138929390355,171.19284931228447,72913500,0.01092734117395322,175.57587966918945,181.57264038085938,5.543408299539764,186.66269626826897,164.48906307010992
2024-03-15,170.90573120117188,170.90573120117188,168.5988682774061,169.47013396047814,121752700,-0.0021964993914549424,175.01946182250975,181.3470004272461,5.41813693780404,185.85573569811783,164.18318794690168
2024-03-18,171.99481201171875,175.94519331439105,171.79680120539754,173.82644596151624,75604200,0.006372406606218073,174.5942283630371,181.18941772460937,5.297811732192825,185.18985182742276,163.99860489865145
2024-03-19,174.3313446044922,174.85607994565953,171.31163124958826,172.6086191723699,55215200,0.01358490157606762,174.32294769287108,181.0930026245117,5.1565637287818795,184.63607515043483,164.00982023530733
2024-03-20,176.89564514160156,176.89564514160156,173.35119593354977,173.97494430389506,53423100,0.01470934869989704,174.14225997924805,180.96125366210939,4.988969235158357,184.12019844956475,164.16432150893135
2024-03-21,169.66810607910156,175.7273381457555,169.1433707597941,175.29170540355622,106181300,-0.04085764268936354,173.49871292114258,180.69326049804687,4.6686830501781,182.8360790214988,164.16134682078638
2024-03-22,170.56910705566406,171.33146450930536,168.37115239719608,170.05426688241553,71160100,0.00531037327747641,172.99179763793944,180.42252166748048,4.38666281676287,181.76512327146517,164.2184720044137
2024-03-25,169.15330505371094,170.2324767040703,167.76719930445816,168.87608692531137,54288300,-0.008300459716255038,172.48141708374024,180.13533294677734,4.196314117893292,180.87404531952683,164.08878884795365
2024-03-26,168.0246124267578,169.71762191427138,167.89589862566189,168.3117257823714,57388400,-0.006672601676891432,171.8418312072754,179.8190444946289,3.816742373988186,179.47531595525177,164.208346459299
2024-03-27,171.58888244628906,171.87601096065072,168.42066417893392,168.7176879462108,60273300,0.021212785246476518,171.44035949707032,179.61932861328125,3.3493879345442754,178.13913536615888,164.74158362798175
2024-03-28,169.77703857421875,170.51959037094832,168.81667037520143,170.0443614510728,65672700,-0.010559214829302555,170.98146209716796,179.40216339111328,2.858366032375653,176.69819416191928,165.26473003241665
2024-04-01,168.34144592285156,169.54933141950085,167.79690490268092,169.48992969134684,46240500,-0.008455752694376373,170.50474319458007,179.0386178588867,2.4075223405815156,175.31978787574312,165.68969851341703
2024-04-02,167.1632537841797,167.65828830624176,166.55931106297376,167.40087579338118,49329500,-0.0069988239213046866,170.19485092163086,178.59356414794922,2.419365181791618,175.0335812852141,165.35612055804762
2024-04-03,167.9652099609375,168.98497988400436,166.90584392266877,167.11374996517486,47691700,0.004797442970290611,170.17158432006835,178.1184716796875,2.439379945963069,175.05034421199449,165.2928244281422
2024-04-04,167.14346313476562,170.21266810452119,167.14346313476562,168.59885072968464,53704400,-0.0048923632838192566,170.15673446655273,177.60143310546874,2.4577159327200984,175.07216633199292,165.24130260111255
2024-04-05,167.89588928222656,168.6978426903414,167.27214102824712,167.90578453281648,42104800,0.0045016785780862545,170.18544692993163,177.112890625,2.426001223566585,175.0374493770648,165.33344448279846
2024-04-08,166.7771453857422,167.51969724864153,166.56923932419392,167.35138730592178,37425500,-0.0066633191632453626,170.07257995605468,176.60849945068358,2.5325375609995575,175.1376550780538,165.00750483405557
2024-04-09,167.9850311279297,168.3909631058002,166.6781477036779,167.02466284236104,42373800,0.007242513591378286,169.92010955810548,176.1628741455078,2.5631900984676648,175.0464897550408,164.79372936117016
2024-04-10,166.11378479003906,167.4107728345435,165.45044033625643,167.12365945587084,49709300,-0.01113936358094647,169.6503143310547,175.69346954345704,2.66887006675711,174.9880544645689,164.31257419754047
2024-04-11,173.3016815185547,173.7175238179071,166.49001666248702,166.66822184170525,91070300,0.04327092262451804,169.8438720703125,175.44079711914063,2.7897308398061584,175.4233337499248,164.2644103907002
2024-04-12,174.79672241210938,176.58874526879183,172.47996408161129,172.5294554564089,101670900,0.008626811237227416,170.0196105957031,175.29001007080078,2.988700979266844,175.9970125542368,164.04220863716944
2024-04-15,170.97500610351562,174.87588010863277,170.78689058947398,173.61848833629102,73531800,-0.02186377556658914,170.0230743408203,175.01413940429688,2.9898219294294592,176.0027181996792,164.0434304819614
2024-04-16,167.69790649414062,172.0343988146065,166.59892920522176,170.04436539186383,73711200,-0.019167126728399708,169.8082290649414,174.6927005004883,2.9950586888660826,175.79834644267356,163.81811168720924
2024-04-17,166.33160400390625,168.95528100035153,166.33160400390625,167.9256158132339,50901200,-0.00814740338026887,169.40824203491212,174.3077456665039,2.891600445504105,175.19144292592034,163.6250411439039
2024-04-18,165.38113403320312,166.96525061902096,164.89600984807865,166.36130787024413,43122900,-0.005714307731204293,168.8325164794922,173.87174407958983,2.43216283285004,173.69684214519228,163.96819081379212
2024-04-19,163.36138916015625,164.74747975255278,162.45052746983075,164.559379327856,68149400,-0.012212667937331778,168.5171806335449,173.39317169189454,2.7109834602678284,173.93914755408056,163.09521371300926
2024-04-22,164.1930389404297,165.59893510418706,163.13367296874276,163.8762247169617,48116400,0.005090858889906347,168.1983772277832,172.95278869628908,2.8293041940314057,173.856985615846,162.53976883972038
2024-04-23,165.24253845214844,165.39105789202225,163.2822057253187,163.70794332424896,49537800,0.0063918636166999665,168.0028388977051,172.51814880371094,2.894229041686872,173.79129698107883,162.21438081433135
2024-04-24,167.3415069580078,167.618725136268,164.5594148143738,164.88612436876372,48251800,0.012702349682598202,167.96868362426758,172.159150390625,2.8979868453712836,173.76465731501014,162.17270993352503
2024-04-25,168.2028350830078,168.9156860278579,166.4801094484109,167.84640961058278,50558300,0.005147127814596253,167.79938125610352,171.85915985107422,2.7715086991545785,173.34239865441268,162.25636385779435
2024-04-26,167.6186981201172,169.63843239437367,167.49987955768663,168.19293999888993,44838400,-0.003472812825077276,167.69146423339845,171.5651092529297,2.732191574274985,173.15584738194843,162.22708108484846
2024-04-29,171.77696228027344,174.2818355072499,171.38094074443057,171.64824848286057,68169400,0.024807877681858548,167.86324005126954,171.35996673583983,2.879247202733586,173.6217344567367,162.10474564580238
2024-04-30,168.63845825195312,173.25218351807536,168.31173366197407,171.6086653165762,65934800,-0.018270808766541635,167.9370002746582,171.12274627685548,2.8792670458771097,173.69553436641243,162.17846618290397
2024-05-01,167.6186981201172,170.99483730573115,167.43058257791944,167.8959162536964,50383100,-0.006047020011961779,167.9196746826172,170.87998107910155,2.8801307779188936,173.67993623845499,162.1594131267794
2024-05-02,171.31166076660156,171.69778712393833,169.19291342760516,170.79682058773386,94214900,0.022031925363350302,168.128084564209,170.69602630615233,2.970400330209108,174.0688852246272,162.18728390379079
2024-05-03,181.55885314941406,185.14289799826793,180.84600228009177,184.796367814728,163224100,0.05981608220337953,168.81123275756835,170.6764224243164,4.221748735766491,177.25473022910134,160.36773528603536
2024-05-06,179.9054718017578,182.37073431535399,178.62827413884693,180.53911545314375,78569700,-0.009106586205937295,169.46764907836913,170.66038360595704,4.861053958600547,179.18975699557024,159.74554116116803
2024-05-07,180.58859252929688,183.06376520709566,179.51933122687228,181.6281680754234,77305800,0.003797109230184059,170.0978271484375,170.68493713378905,5.4410806078048,180.97998836404707,159.2156659328279
2024-05-08,180.92523193359375,181.25195654794928,179.6480343404535,181.03414013837894,45057100,0.0018641233069152108,170.83839950561523,170.68711517333983,5.861978101450207,182.56235570851564,159.11444330271482
2024-05-09,182.73704528808594,182.82614787366472,180.3014688648197,180.74699689996783,48983000,0.010014155212785258,171.3101676940918,170.74948974609376,6.423442537767507,184.15705276962683,158.46328261855678
2024-05-10,181.4779815673828,183.5004555242596,180.56588428269347,183.31208481142474,50759500,-0.006890029981157952,171.64423065185548,170.7999496459961,6.778247253061896,185.20072515797926,158.0877361457317
2024-05-13,184.68020629882812,185.4931713127623,183.03445892506747,183.84742393900163,72044800,0.01764525207845291,172.3294906616211,170.93603729248048,7.373656004573465,187.07680267076802,157.58217865247417
2024-05-14,185.8203125,186.68285108112164,184.69010361608505,185.8996272619275,52393600,0.0061734076651782654,173.23561096191406,171.18522155761718,7.8712497389457825,188.97811043980562,157.4931114840225
2024-05-15,188.09068298339844,189.01268886802714,185.76085876781028,186.2962297111884,70400000,0.012218096357998753,174.32356491088868,171.5784243774414,8.35561536172784,191.03479563434436,157.612334187433
2024-05-16,188.2096405029297,189.458829238671,188.03119361367854,188.83423487080034,52845200,0.000632447698335703,175.464990234375,171.99380798339843,8.62465512156703,192.71430047750906,158.21567999124093
2024-05-17,188.2393798828125,189.1713095252472,187.55530322495105,187.8824709799172,41282900,0.00015801199026443946,176.70888977050782,172.41216278076172,8.581040895516239,193.8709715615403,159.54680797947535
2024-05-20,189.3993377685547,190.2717851507536,187.38677266186554,187.70403175639103,44361300,0.006162142514835711,177.96920471191407,172.81945983886717,8.496699258565501,194.96260322904507,160.97580619478308
2024-05-21,190.69808959960938,191.07481584379752,189.28036268210627,189.44890089382775,42309400,0.006857214213925822,179.24198226928712,173.2127328491211,8.395930372900688,196.0338430150885,162.45012152348573
2024-05-22,189.26052856445312,191.16405275409193,188.63594934473116,190.61877317517173,34648500,-0.007538413406104727,180.3379333496094,173.56774963378905,8.188789099899907,196.7155115494092,163.96035514980957
2024-05-23,185.2750701904297,189.35968258649532,185.02721720275102,189.3398501117122,51005900,-0.021058053701177193,181.19154510498046,173.8846405029297,7.734443542046196,196.66043218907285,165.72265802088808
2024-05-24,188.3484344482422,188.94328765804346,186.42509288132968,187.19840810516956,36327000,0.016588115468819664,182.22803192138673,174.2259701538086,7.189625246739035,196.6072824148648,167.84878142790865
2024-05-28,188.3583526611328,191.34249703943843,187.47599667367734,189.86528785982966,52280100,5.2658854954978906e-05,183.05710144042968,174.5750225830078,6.869966532374755,196.7970345051792,169.31716837568015
2024-05-29,188.65577697753906,190.59895109353056,187.8824768517226,187.98162409974876,53068000,0.0015790343895252246,184.05796737670897,174.9082418823242,6.070401039765663,196.1987694562403,171.91716529717763
2024-05-30,189.64718627929688,190.52954231443272,188.99286588586446,189.12173915319045,49889100,0.005255122942118273,185.15939178466797,175.21455871582032,4.795132875660352,194.7496575359887,175.56912603334726
2024-05-31,190.5989532470703,190.9162123421418,188.27905284340878,189.7959119633218,75158300,0.005018618975826783,186.1237564086914,175.48862487792968,3.6713820616013115,193.46652053189402,178.7809922854888
2024-06-03,192.36367797851562,193.31544019840626,190.86665123579675,191.24337752621932,50080500,0.009258837477232884,186.66399765014648,175.94253631591798,3.7582396919045333,194.18047703395555,179.1475182663374
2024-06-04,192.680908203125,193.64257895328527,191.37223723797064,192.96841099700254,47471400,0.0016491170679571177,187.30276947021486,176.38477233886718,3.6326581412402565,194.56808575269537,180.03745318773434
2024-06-05,194.18785095214844,195.20900403542353,193.19643901671662,193.72188613227584,54156800,0.007820924050424338,187.98273239135742,176.88546325683595,3.582156670202124,195.14704573176166,180.81841905095317
2024-06-06,192.80978393554688,194.81244022862765,192.50244866402238,194.0093990023229,41181800,-0.007096566596955345,188.57695999145508,177.38116668701173,3.326410004732999,195.2297800009211,181.92413998198907
2024-06-07,195.19911193847656,195.2486855650071,192.47272888451312,192.978343568532,53103900,0.01239215123921511,189.2000633239746,177.85337127685546,3.34206211381254,195.8841875515997,182.5159390963495
2024-06-10,191.46145629882812,195.60556579928584,190.49978557066368,195.20899197297106,97010200,-0.019147913136133954,189.69923706054686,178.28705963134766,2.835100178538207,195.3694374176233,184.02903670347044
2024-06-11,205.37100219726562,205.38092599962496,191.96712203677995,191.98693938600363,172373300,0.0726493267487105,190.73377685546876,179.02765075683592,4.302546176347539,199.33886920816383,182.1286845027737
2024-06-12,211.2401580810547,218.3089152196564,205.1231328450552,205.58909768640683,198134300,0.028578308626801885,192.0047691345215,179.90918884277343,6.137834694147017,204.28043852281553,179.72909974622746
2024-06-13,212.40008544921875,214.88852380834695,209.782758705521,212.8957913864929,97862700,0.005491036262711857,193.2202392578125,180.79788635253905,7.563377081585151,208.34699342098278,178.0934850946422
2024-06-14,210.66513061523438,213.32210737882852,209.4853479747781,212.01345147179217,70122700,-0.008168333973665787,194.34301376342773,181.66831970214844,8.40079716601921,211.14460809546614,177.54141943138933
2024-06-17,214.80921936035156,217.06963733267014,210.8931452933454,211.5375569916551,93728300,0.019671450766506338,195.6715057373047,182.60658630371094,9.423397180370234,214.51830009804516,176.82471137656424
2024-06-18,212.44964599609375,216.7523850703462,211.17073132176122,215.7213082393038,79943300,-0.010984506955912021,196.82402114868165,183.52003631591796,10.007386582465607,216.83879431361288,176.80924798375042
2024-06-20,207.87925720214844,212.40010854906527,207.0563985691976,212.09275812722348,86172500,-0.021512809647276865,197.6830795288086,184.31792083740234,10.189621962028369,218.06232345286534,177.30383560475187
2024-06-21,205.7080841064453,210.07029091430852,205.33134270047418,208.58317289420788,241805100,-0.010444395101873005,198.5054573059082,185.10980682373048,10.137670106069855,218.7807975180479,178.2301170937685
2024-06-24,206.3524932861328,210.87332959032133,204.8158016590104,205.93610206103614,80727000,0.0031326390622259392,199.55932846069337,185.77082305908203,9.779125702612147,219.11757986591766,180.00107705546907
2024-06-25,207.2744903564453,209.56464939365068,206.8184342324815,207.35378999494392,55549700,0.0044680684765656675,200.50563125610353,186.42037841796875,9.55021214851032,219.60605555312418,181.40520695908288
2024-06-26,211.41860961914062,213.0147835489249,208.83102368645302,209.68363861405976,66213200,0.019993387780468108,201.6586441040039,187.22925048828125,9.397290865175039,220.453225834354,182.86406237365384
2024-06-27,212.26132202148438,213.88723714823547,210.52635096614495,212.84625148948237,49772700,0.003985989709524018,202.83892135620118,188.12051879882813,9.157549586519147,221.1540205292395,184.52382218316288
2024-06-28,208.81117248535156,214.21437951883613,208.4939285392998,213.91695291908772,82542700,-0.016254254441059213,203.7971206665039,188.97011016845704,8.69554200667367,221.18820467985125,186.40603665315655
2024-07-01,214.88851928710938,215.6419868499251,210.09999821846176,210.2685364182596,60402900,0.029104509732036155,205.01159896850587,189.96025787353517,8.447873959311334,221.90734688712854,188.1158510498832
2024-07-02,218.37831115722656,218.4873670751859,213.25271326862932,214.2936836981781,58046200,0.016240010781844116,206.3123306274414,191.06059631347657,8.400582519312243,223.1134956660659,189.51116558881694
2024-07-03,219.64732360839844,219.64732360839844,217.1489612238199,218.11063203893852,37369800,0.005811073656752486,207.66065139770507,192.16968200683593,8.260473189941944,224.18159777758896,191.13970501782117
2024-07-05,224.3961639404297,224.5052198536283,219.7464397478406,219.7464397478406,60412400,0.021620296819540474,209.17106704711915,193.35275451660155,8.427420310339237,226.02590766779764,192.31622642644066
2024-07-08,225.86346435546875,225.89320550199054,221.3327047505454,225.13972278278513,59085900,0.006538883683540053,210.82375106811523,194.52319366455077,8.289892710984068,227.40353649008335,194.2439656461471
2024-07-09,226.71607971191406,227.42989753320916,224.4259205051531,225.97252074204383,48076100,0.0037749148977164193,212.39959945678712,195.6934585571289,8.157963177625534,228.71552581203818,196.08367310153605
2024-07-10,230.97914123535156,231.07828847688273,227.28117906796422,227.3307526887298,62627700,0.01880352522350659,214.37548370361327,196.9606674194336,7.585325388029839,229.54613447967296,199.20483292755358
2024-07-11,225.61563110351562,230.39422897123262,223.83108651749725,229.40281699319425,64710600,-0.023220755359770306,215.3877151489258,198.03744079589845,7.670771730884149,230.7292586106941,200.04617168715748
2024-07-12,228.56008911132812,230.64206011910093,226.71606240173486,226.9540066999144,53046500,0.01305077132027943,216.25371170043945,199.23587341308593,8.141137401554346,232.53598650354814,199.97143689733076
2024-07-15,232.38694763183594,235.1926451763578,231.08820043911544,234.44908623752588,62631300,0.016743336666463327,217.2530548095703,200.53123840332032,8.839925514592762,234.93290583875583,199.57320378038477
2024-07-16,232.80335998535156,234.24090427881208,230.33473879844306,232.98180687397965,43234300,0.0017918921770740948,218.35996627807617,201.76107238769532,9.343299216846127,237.04656471176844,199.6733678443839
2024-07-17,226.91436767578125,229.47221227385296,224.69359950369105,227.47946461019197,57345900,-0.025295993622862056,218.96522369384766,202.66818267822265,9.492076511954679,237.94937671775702,199.9810706699383
2024-07-18,222.25473022460938,228.46097889584826,220.36114484151935,228.3023493485251,66034600,-0.020534783667068734,219.45547790527343,203.51516784667967,9.390510132186572,238.23649816964658,200.67445764090027
2024-07-19,222.3836212158203,224.85224251867803,221.36246807560826,222.88925101284036,49151500,0.000579924625589312,220.18069610595703,204.35106842041014,9.001456721345486,238.183609548648,202.17778266326604
2024-07-22,222.03660583496094,225.8237912569016,221.17406723372827,225.06039989232605,48201800,-0.0015604358763571247,220.99712219238282,205.1732958984375,8.335577240645984,237.6682766736748,204.32596771109084
2024-07-23,223.07760620117188,224.9910392063895,220.7676144514488,222.44310313331528,39960300,0.004688417760198904,221.83337783813477,205.98010711669923,7.59512273754381,237.02362331322237,206.64313236304716
2024-07-24,216.6631622314453,222.86941075843336,215.26528287042115,222.07627816799848,61777600,-0.028754315948423814,222.30281143188478,206.68381072998048,6.906878590084117,236.11656861205302,208.48905425171654
2024-07-25,215.6221923828125,218.95333716975932,212.77682977395946,217.04981289629316,51391200,-0.004804553934834699,222.51299057006835,207.30265045166016,6.616072064461533,235.74513469899142,209.2808464411453
2024-07-26,216.08815002441406,217.6050090608147,214.15488466672127,216.8217851678197,41601300,0.002160991113448585,222.70433197021484,207.90800720214844,6.3541342491146935,235.41260046844423,209.99606347198545
2024-07-29,216.36575317382812,217.41664743865044,213.8971319294418,215.09674706599597,36311800,0.0012846754872153365,223.08206100463866,208.47350860595702,5.672786075349465,234.4276331553376,211.73648885393973
2024-07-30,216.9209442138672,218.43780333279796,214.26395224147618,217.3075942808937,41643800,0.002565983904084135,223.18368225097657,209.04773468017578,5.534809614732566,234.2533014804417,212.11406302151144
2024-07-31,220.17276000976562,221.89782218872546,218.7352157578384,219.53825698895486,50036300,0.014990787577857878,223.2734046936035,209.68640228271485,5.466940311473843,234.2072853165512,212.3395240706558
2024-08-01,216.48471069335938,222.55214689360594,215.15622233135366,222.44309097566543,62501000,-0.01675070665527678,223.11527404785156,210.22810974121094,5.62091529906074,234.35710464597304,211.87344344973008
2024-08-02,217.97183227539062,223.66254232334134,215.84030263063204,217.2679231335739,105568600,0.006869406976909742,222.7940574645996,210.77358459472657,5.72643822278346,234.24693391016652,211.3411810190327
2024-08-05,207.47276306152344,211.6664309709882,194.3167235143498,197.38018251460616,119548600,-0.04816709161118771,221.87452239990233,211.13782928466796,6.615212565656658,235.10494753121566,208.644097268589
2024-08-06,205.45028686523438,208.18659343179937,199.34320096724198,203.53686913101606,69660500,-0.009748152800612808,220.81123275756835,211.54133361816406,7.452173285659598,235.71557932888754,205.90688618624915
2024-08-07,208.01806640625,211.80525225793107,204.61751548926864,205.12313014700663,63516400,0.012498301074166829,219.66317901611328,211.93472625732423,7.571000912502012,234.8051808411173,204.52117719110925
2024-08-08,211.4780731201172,212.36042911915672,207.03655197769595,211.27979376271134,47161100,0.016633202940700142,218.95630111694337,212.3971206665039,7.6456103226628676,234.2475217622691,203.66508047161764
2024-08-09,214.3829345703125,214.91829038971974,210.1496011292121,210.27848952903548,42201600,0.013735993558752435,218.24744338989257,212.9116638183594,7.360224321162944,232.96789203221846,203.52699474756668
2024-08-12,215.91146850585938,217.8767320905019,213.9958359256548,214.4623401059105,38028100,0.007129923557630757,217.42366943359374,213.43694946289062,6.574449214185997,230.57256786196575,204.27477100522174
2024-08-13,219.6236572265625,220.2390393048837,217.380462936734,217.380462936734,44155300,0.01719310579651956,216.7646842956543,214.01744354248046,5.5291766947291725,227.82303768511264,205.70633090619594
2024-08-14,220.07029724121094,221.37054778476931,218.06532277692483,218.92885985517657,41960600,0.0020336607644579896,216.42248077392577,214.5715759277344,5.059816112388433,226.54211299870263,206.3028485491489
2024-08-15,223.0479736328125,223.67329096872731,221.10255033510867,222.9288713384501,46414000,0.013530569226876787,216.46214294433594,215.17891723632812,5.110791487500549,226.68372591933704,206.24055996933484
2024-08-16,224.3680877685547,225.1422830006272,221.98593577772976,222.25393109506462,44340200,0.005918521088720485,216.56136627197264,215.78252197265624,5.24919420490039,227.05975468177343,206.06297786217186
